fips,PST045213,PST040210,PST120213,POP010210,AGE135213,AGE295213,AGE775213,SEX255213,RHI125213,RHI225213,RHI325213,RHI425213,RHI525213,RHI625213,RHI725213,RHI825213,POP715212,POP645212,POP815212,EDU635212,EDU685212,VET605212,LFE305212,HSG010213,HSG445212,HSG096212,HSG495212,HSD410212,HSD310212,INC910212,INC110212,PVY020212,BZA010212,BZA110212,BZA115212,NES010212,SBO001207,SBO315207,SBO115207,SBO215207,SBO515207,SBO415207,SBO015207,MAN450207,WTN220207,RTN130207,RTN131207,AFN120207,BPS030212,LND110210,POP060210
13179,64135,63469,1.0,63453,11.1,29.0,7.2,49.2,51.1,40.9,0.8,2.4,0.5,4.3,11.6,42.7,72.9,6.0,11.4,89.5,17.7,9982,20.0,26944,51.3,22.5,126800,22991,2.72,20326,44295,17.6,834,12173,2.1,2636,3667,36.7,0.0,0.0,0.0,3.0,34.7,0,0,539287,8908,62915,219,489.80,129.5
13181,7751,7996,-3.1,7996,4.6,19.2,19.7,50.7,66.6,31.5,0.4,0.5,0.0,1.0,1.5,65.5,93.2,1.5,2.0,81.5,11.4,789,32.7,4735,80.9,2.3,103700,3412,2.31,20438,34347,25.9,137,941,13.8,536,707,0.0,0.0,0.0,0.0,0.0,34.5,0,9380,39568,4927,5229,17,210.38,38.0
13183,16624,14448,15.1,14464,8.5,29.1,7.7,50.0,68.1,26.1,0.7,1.1,0.4,3.6,11.8,59.0,81.0,5.3,7.6,81.0,11.8,1663,25.1,5953,61.2,2.7,102700,4855,2.94,16310,40044,20.8,62,0,0.0,538,321,0.0,0.0,0.0,0.0,0.0,0.0,0,0,17394,1548,1830,0,400.29,36.1
13185,112916,109233,3.4,109233,7.5,24.9,10.6,50.9,59.0,36.8,0.5,1.6,0.2,2.0,5.4,55.0,78.0,3.8,5.8,83.8,22.3,8981,17.6,45217,55.9,20.3,134000,39369,2.67,19867,38348,23.4,2658,38567,3.8,6327,8867,12.9,0.9,3.7,0.0,3.0,30.0,2237776,756457,1804839,17744,209463,327,496.07,220.2
13187,30918,29966,3.2,29966,5.2,19.3,15.0,50.0,95.0,1.8,0.7,0.7,0.1,1.7,4.6,90.9,82.1,4.3,5.6,84.8,22.8,2385,29.9,12878,70.1,8.4,169100,10782,2.63,20970,44595,16.8,501,4175,-3.9,2334,3187,0.0,0.0,0.0,0.0,0.0,0.0,207779,37439,206576,7764,33394,35,282.93,105.9
13189,21565,21875,-1.4,21875,6.9,25.8,15.5,53.1,57.3,40.4,0.4,0.5,0.1,1.4,2.7,55.2,89.8,1.2,2.7,75.0,13.3,1328,25.3,9202,66.4,8.2,105000,8217,2.60,18105,38855,20.5,447,5874,-5.9,1394,1609,0.0,0.0,3.2,0.0,0.0,17.1,0,0,350350,16276,23602,14,257.46,85.0
13191,14007,14332,-2.3,14333,4.6,18.7,21.1,50.9,62.8,34.9,0.5,0.5,0.1,1.2,1.9,61.4,91.8,1.7,3.9,81.6,14.6,1421,22.8,9230,81.2,4.9,116500,5086,2.75,20764,39506,14.9,190,1295,4.8,938,1217,0.0,0.0,0.0,0.0,0.0,21.2,0,0,113983,9952,19840,89,424.30,33.8
13193,14009,14740,-5.0,14740,5.2,20.0,14.5,45.5,37.1,59.9,0.4,1.6,0.1,0.9,4.0,33.9,89.1,4.4,6.4,71.6,9.8,873,22.5,6023,66.2,8.0,72400,4775,2.74,14060,30906,27.3,180,2141,6.6,788,1101,0.0,0.0,0.0,0.0,0.0,32.3,397403,39536,47915,3588,5623,7,400.64,36.8
13195,28057,28120,-0.2,28120,5.5,23.3,15.2,50.8,88.2,9.1,0.4,1.1,0.0,1.3,4.3,84.4,92.5,2.4,3.9,75.5,13.4,2157,24.7,11635,75.5,2.9,127600,9391,2.96,19232,41404,19.0,360,2034,-3.3,2076,2352,0.0,0.0,0.0,0.0,0.0,0.0,0,57790,119211,4291,7222,37,282.31,99.6
13197,8640,8742,-1.2,8742,6.1,22.6,16.7,50.7,64.1,32.0,0.9,0.9,0.5,1.6,6.6,59.2,90.4,4.9,8.5,76.4,8.4,1029,28.6,4079,71.5,10.6,75300,3025,2.82,16590,33875,26.1,81,1323,13.5,388,197,0.0,0.0,0.0,0.0,0.0,38.6,0,0,71742,10179,1021,9,366.00,23.9
13199,21232,21992,-3.5,21992,5.6,22.4,18.1,52.1,58.7,39.1,0.5,0.6,0.0,1.1,2.0,57.1,84.7,0.7,1.9,71.7,9.8,1443,29.9,9862,71.8,4.6,93900,8081,2.67,18999,37660,17.3,305,3346,13.0,1471,2142,22.9,0.0,0.0,0.0,0.0,28.6,233413,0,100756,4421,14833,23,501.22,43.9
13201,5932,6129,-3.2,6125,6.3,23.0,19.4,51.0,70.2,27.6,0.4,0.7,0.0,1.2,1.9,69.0,90.2,1.1,1.5,78.5,10.6,403,24.0,2745,71.2,3.7,83600,2494,2.37,19415,32432,21.6,131,1075,-2.0,396,467,0.0,0.0,0.0,0.0,0.0,37.5,0,14952,53450,8671,2935,0,282.42,21.7
13205,23045,23498,-1.9,23498,6.3,24.1,14.3,47.8,49.9,47.9,0.5,0.7,0.1,0.9,4.4,46.4,89.9,2.3,4.5,69.4,9.6,1509,20.3,8891,64.6,9.9,79300,8150,2.63,15912,32838,25.8,365,6448,2.5,1240,0,0.0,0.0,0.0,0.0,0.0,0.0,0,169162,150978,6268,15388,15,512.09,45.9
13207,26984,26461,2.0,26424,5.3,21.4,16.1,49.7,74.4,23.1,0.4,1.0,0.0,1.1,2.4,72.4,87.7,1.7,2.9,79.8,18.7,2089,27.9,10840,78.0,7.4,150700,9577,2.64,22659,47323,14.3,511,6434,-3.3,1907,2943,15.2,0.0,0.0,0.0,0.0,26.8,118057,0,114402,4563,23756,127,395.66,66.8
13209,9021,9123,-1.1,9123,5.5,22.1,14.7,48.7,72.1,26.4,0.1,0.3,0.0,1.0,6.6,66.6,93.8,4.2,5.0,82.2,15.6,646,21.4,3861,70.5,5.4,76100,3271,2.53,16396,33569,24.3,110,984,-3.7,540,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,24737,2753,2877,9,239.52,38.1
13211,17781,17868,-0.5,17868,5.4,23.6,17.6,51.5,74.2,23.2,0.6,0.7,0.0,1.3,2.9,72.0,92.5,2.2,2.5,80.0,22.3,1480,26.8,7442,74.8,5.1,175700,6538,2.71,25414,44908,15.1,440,5464,-2.6,1717,2113,0.0,0.0,0.0,0.0,0.0,31.7,239487,54916,276447,15202,40310,15,347.35,51.4
13213,39267,39628,-0.9,39628,6.4,25.7,12.6,50.6,95.8,1.3,1.0,0.4,0.3,1.2,13.8,83.7,88.1,7.9,13.1,68.8,8.3,2150,24.0,15689,70.4,5.4,98400,14302,2.76,16821,36928,19.8,401,6713,-13.3,1857,2625,0.0,0.0,0.0,0.0,0.0,0.0,1605675,89355,218860,5374,24649,29,344.47,115.0
13215,202824,189885,6.8,189885,7.4,24.6,11.6,50.9,48.2,46.0,0.5,2.4,0.2,2.7,7.3,42.9,74.9,5.0,9.0,84.7,22.1,20791,19.1,83270,54.3,28.7,132900,72182,2.48,22761,41443,18.8,4303,76051,-1.2,14047,15413,37.4,0.0,0.0,0.0,2.5,35.8,2111391,1173616,2889210,15482,428162,485,216.39,877.5
13217,102446,99958,2.5,99958,6.8,27.4,11.6,52.4,54.1,42.5,0.4,1.1,0.1,1.9,4.8,50.6,81.7,6.4,6.3,84.2,19.1,7313,32.5,38204,73.9,8.4,137100,33646,2.93,21393,51336,14.6,1301,17590,7.3,8228,9515,33.4,0.0,0.0,0.0,0.0,33.4,2205094,226621,679365,7096,93483,66,272.16,367.3
13219,34035,32815,3.7,32808,5.4,26.8,12.9,51.3,89.4,5.4,0.3,3.6,0.0,1.3,4.6,85.4,91.6,4.9,6.9,91.0,44.1,2104,23.3,12628,79.8,6.8,241400,11239,2.90,34034,77571,8.5,970,8830,13.1,3394,4300,0.0,0.0,1.2,0.0,1.4,21.4,0,72919,326375,10357,38870,184,184.29,178.0
13221,14548,14899,-2.4,14899,5.3,21.8,17.2,50.3,79.5,17.6,0.3,0.6,0.1,1.8,4.0,76.1,91.2,1.9,3.1,77.3,18.2,1026,27.1,6436,80.8,3.6,131300,4981,2.93,19714,42428,15.4,171,997,-8.4,970,1296,0.0,0.0,0.0,0.0,0.0,21.3,0,8455,69636,4988,1816,45,439.01,33.9
13223,146950,142324,3.3,142324,6.7,28.4,9.0,51.1,78.7,17.8,0.4,1.1,0.1,2.0,5.4,74.4,86.2,4.3,6.3,88.1,23.0,10255,37.4,52472,82.0,6.7,142700,47858,2.95,24068,63190,10.3,1670,15279,6.4,10427,11811,14.6,0.0,0.0,0.0,0.0,30.6,255438,176471,973010,7607,108987,213,312.22,455.8
13225,27014,27695,-2.5,27695,6.2,22.5,12.8,51.6,51.7,45.0,0.6,0.9,0.1,1.7,7.4,45.3,84.2,6.4,9.2,80.6,18.4,2314,22.6,11124,66.8,14.2,120000,9394,2.68,19034,41488,26.6,466,6044,1.7,1705,1757,0.0,0.0,0.0,0.0,3.6,0.0,1057803,0,317396,12122,28726,66,150.27,184.3
13227,29584,29426,0.5,29431,5.1,21.2,19.6,51.0,96.2,1.4,0.5,0.6,0.0,1.2,3.0,93.6,88.0,2.4,3.6,80.7,22.0,2835,28.8,13601,78.0,7.1,168400,11314,2.58,26833,50829,11.8,639,5914,3.9,2876,4125,0.0,0.0,0.0,0.0,0.0,26.4,104755,112023,320506,10541,27773,34,232.06,126.8
13229,18938,18758,1.0,18758,6.5,25.5,15.2,50.6,88.0,9.3,0.8,0.6,0.1,1.3,5.0,83.8,88.5,2.5,4.7,77.7,10.1,1443,24.8,7900,75.3,4.9,82400,7068,2.61,18824,39326,20.8,318,3067,4.2,1154,1064,0.0,0.0,0.0,0.0,0.0,25.6,0,0,99714,5586,8687,22,316.49,59.3
13231,17796,17869,-0.4,17869,5.3,25.7,14.2,50.5,87.1,10.7,0.3,0.4,0.0,1.5,1.3,86.0,85.1,1.1,1.4,84.4,16.6,1370,33.0,6780,84.0,3.5,156400,6129,2.86,22151,56658,11.0,223,1367,-3.2,1378,1762,0.0,0.0,0.0,0.0,0.0,19.8,0,16741,33873,1970,2432,16,216.09,82.7
13233,41183,41475,-0.7,41475,7.0,26.3,14.6,50.7,83.7,13.0,0.8,0.8,0.2,1.6,12.8,72.3,84.7,7.9,12.5,73.1,11.4,3027,26.8,16842,70.5,11.9,104400,14633,2.78,18688,38861,21.7,592,9281,-4.0,2612,2391,0.0,0.0,0.0,0.0,0.0,35.8,698637,0,314659,7592,35178,30,310.33,133.6
13235,11542,11999,-3.8,12010,4.8,20.0,18.4,57.0,65.9,31.5,0.4,1.1,0.1,1.0,3.5,63.0,89.5,1.8,5.3,75.3,7.8,939,24.3,5109,67.7,6.7,81300,4297,2.39,17218,34659,18.9,175,1905,-2.2,641,685,0.0,0.0,0.0,0.0,0.0,0.0,0,21369,84491,8619,13668,14,249.03,48.2
13237,21371,21218,0.7,21218,6.1,21.4,20.4,51.6,70.6,27.2,0.4,0.6,0.3,0.9,6.7,65.1,86.9,4.6,8.4,82.0,18.8,1962,28.4,12647,76.7,4.8,161000,8715,2.41,25834,40115,15.2,392,4366,-3.3,1768,2259,0.0,0.0,0.0,0.0,1.1,0.0,316112,75508,204112,10073,19813,27,344.64,61.6
13239,2367,2513,-5.8,2513,4.2,17.7,25.7,52.6,51.4,47.4,0.3,0.2,0.0,0.8,1.5,50.3,83.0,0.2,1.7,68.5,5.6,237,21.1,1990,71.6,1.6,66800,979,2.60,15175,32750,24.3,42,253,21.1,141,213,0.0,0.0,0.0,0.0,0.0,29.6,0,0,2769,1045,0,1,151.24,16.6
13241,16235,16276,-0.3,16276,4.2,18.8,24.6,50.7,95.2,1.6,0.5,0.9,0.1,1.8,8.1,88.0,92.3,6.7,9.9,84.8,25.9,1496,22.0,12391,73.4,7.5,174600,6858,2.33,21469,32995,23.6,451,3965,4.8,1719,2338,0.0,0.0,0.0,0.0,0.0,31.2,138701,0,234433,14153,41073,71,369.99,44.0
13243,7197,7719,-6.8,7719,5.8,20.8,20.7,53.6,37.9,60.7,0.1,0.5,0.1,0.8,1.7,36.7,89.3,1.3,0.7,74.7,14.4,500,18.5,4088,73.2,3.3,66200,2833,2.55,20081,32688,25.3,133,1447,12.3,381,481,0.0,0.0,0.0,0.0,0.0,0.0,0,41661,44341,6087,3852,0,428.24,18.0
13245,202003,200549,0.7,200549,7.2,23.8,12.2,51.5,39.8,55.2,0.4,1.8,0.2,2.5,4.5,36.8,78.9,3.4,5.8,83.1,19.8,20713,20.1,86544,56.1,25.9,102500,73274,2.61,20467,38952,24.4,4365,85131,2.8,12181,14147,38.1,0.3,2.8,0.0,2.4,36.1,5256290,916435,2505076,12695,395411,378,324.33,618.4
13247,86919,85215,2.0,85215,6.2,25.9,12.2,52.6,45.9,49.5,0.5,2.0,0.1,2.0,10.1,37.8,82.3,10.8,11.8,86.7,25.0,6547,33.7,33194,70.7,18.7,156200,29140,2.89,24057,54704,13.9,1918,27834,2.7,7514,8647,34.8,0.0,0.0,0.0,2.9,29.1,1778787,515574,1450095,17720,196568,36,129.79,656.5
13249,5089,5010,1.6,5010,5.2,27.8,14.6,52.0,76.0,21.9,0.1,1.1,0.0,0.8,4.2,72.3,87.4,2.4,8.8,73.6,13.4,249,30.4,2150,67.5,8.0,96700,1752,2.82,19526,40612,21.5,60,775,4.6,272,0,0.0,0.0,0.0,0.0,0.0,0.0,215937,0,18573,4503,879,0,166.91,30.0
13251,14240,14593,-2.4,14593,6.6,23.0,16.4,51.0,55.7,42.2,0.4,0.5,0.0,1.2,1.6,54.7,88.5,0.4,2.0,77.1,11.7,994,29.0,6616,74.4,6.3,77200,4861,2.91,18008,34634,24.8,218,2530,-8.5,906,1171,0.0,0.0,0.0,0.0,0.0,0.0,183823,17545,93578,6219,8297,15,645.10,22.6
13253,8945,8729,2.5,8729,5.5,22.4,20.9,52.0,64.6,33.3,0.2,0.7,0.0,1.2,2.8,62.4,94.1,1.4,2.5,80.0,11.9,595,22.1,4758,77.8,3.0,71500,3258,2.68,16866,28909,25.5,187,1456,-2.2,674,760,23.7,0.0,0.0,0.0,0.0,0.0,0,48751,76470,8485,5449,4,235.23,37.1
13255,63829,64073,-0.4,64073,6.8,24.4,15.5,51.5,63.5,33.3,0.4,1.0,0.1,1.7,4.2,60.1,81.3,3.2,4.9,76.1,15.6,5376,28.5,26843,62.5,16.0,119200,23073,2.73,19394,40655,21.6,1141,17459,3.0,4526,5329,0.0,0.0,2.5,0.0,0.0,36.9,2285175,604327,661569,10492,77353,92,196.47,326.1
13257,25683,26175,-1.9,26175,5.7,22.4,17.8,52.0,85.6,11.2,0.4,0.8,0.1,2.0,2.9,83.2,89.2,2.4,3.9,78.0,14.7,1878,21.2,12452,74.5,9.2,104600,9346,2.65,18209,37535,18.8,546,7782,2.8,1619,1962,0.0,0.0,0.0,0.0,0.0,21.7,535710,0,274713,10895,26220,2,179.13,146.1
13259,5868,6058,-3.1,6058,4.6,14.8,14.9,39.1,45.9,50.8,0.6,1.2,0.0,1.5,25.1,27.7,84.5,9.6,10.8,67.5,8.3,396,30.3,2330,64.4,5.5,45900,1941,2.73,14218,28222,26.4,67,720,0.0,289,232,0.0,0.0,0.0,0.0,0.0,28.9,0,2608,23878,5203,2689,0,458.73,13.2
13261,31364,32817,-4.4,32819,6.7,24.0,14.2,52.5,44.3,52.5,0.6,1.4,0.2,1.0,5.0,40.5,85.4,3.7,6.9,77.5,19.8,1898,18.7,13760,59.5,22.2,88500,11550,2.65,17881,33528,30.7,645,9396,-1.5,1840,2484,23.6,0.0,0.0,0.0,0.0,26.8,411966,238965,326121,10016,33712,23,482.70,68.0
13263,6456,6863,-5.9,6865,4.6,18.8,18.7,52.0,40.7,57.3,0.5,0.2,0.0,1.3,1.8,39.7,91.2,0.8,2.7,77.9,12.1,568,28.9,3339,77.4,4.7,74500,2680,2.52,16602,26750,23.4,59,546,4.8,483,777,46.3,0.0,0.0,0.0,0.0,0.0,0,0,4663,710,0,6,391.39,17.5
13265,1703,1717,-0.8,1717,6.3,18.7,22.0,50.4,38.8,58.6,0.2,0.8,0.0,1.6,3.3,36.1,84.5,2.8,3.0,65.8,10.5,108,26.5,1002,71.8,3.9,72600,670,2.48,14519,24390,29.9,21,60,-15.5,89,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1710,925,0,2,194.61,8.8
13267,25526,25519,0.0,25520,6.1,21.1,12.0,41.7,68.0,29.7,0.6,0.6,0.2,1.0,10.9,58.4,82.0,5.9,11.5,75.7,11.3,2060,23.8,9800,71.0,6.8,84200,8028,2.60,15942,36520,25.8,298,3060,2.8,1225,1241,0.0,0.0,2.2,0.0,7.7,27.6,0,152023,102403,4457,9522,18,479.40,53.2
13269,8464,8906,-5.0,8906,5.4,22.3,17.5,52.3,60.1,38.2,0.1,0.8,0.0,0.8,2.3,58.4,81.5,1.5,1.7,73.0,8.8,705,26.1,4475,66.9,3.9,64200,3527,2.36,16286,28402,29.2,121,916,-3.5,562,765,0.0,0.0,0.0,0.0,0.0,31.9,0,21407,46384,5359,1590,9,376.69,23.6
13271,16591,16500,0.6,16500,4.4,17.8,15.0,41.1,61.6,36.2,0.3,0.8,0.1,1.0,14.1,50.1,94.5,10.3,11.6,74.7,12.3,1026,20.7,7180,62.5,8.6,62200,5787,2.16,13159,24469,34.1,187,3210,6.4,735,1139,0.0,0.0,0.0,0.0,0.0,12.6,0,30505,77349,5817,11149,1,437.30,37.7
13273,9022,9315,-3.1,9315,6.8,23.6,17.3,52.2,37.5,60.2,0.5,0.5,0.2,1.2,2.4,36.1,85.6,1.1,2.2,65.6,8.3,774,19.6,4067,62.1,8.8,76900,3371,2.66,17102,32855,29.3,174,1714,11.9,633,550,0.0,0.0,0.0,0.0,0.0,45.5,0,0,68284,6657,0,16,335.44,27.8
13275,44869,44719,0.3,44720,6.5,24.2,16.3,52.6,60.5,36.9,0.5,0.8,0.0,1.3,3.4,57.9,88.8,2.2,3.8,81.2,16.7,3263,20.3,20225,55.5,12.2,122900,17462,2.50,19313,31471,27.6,1064,15391,-1.0,2978,3741,0.0,1.3,0.0,0.0,0.0,29.8,657550,575289,627509,13852,49874,161,544.60,82.1
13277,40286,40122,0.4,40118,6.9,25.4,13.9,51.9,66.3,30.4,0.4,1.5,0.1,1.3,10.9,56.7,85.3,5.5,11.7,76.5,17.1,2166,18.2,16289,63.7,16.2,115300,13759,2.83,18928,37033,22.9,1041,15625,2.9,2945,3604,11.1,0.0,0.0,0.0,2.2,28.0,547460,612216,721588,17119,92037,56,258.92,154.9
13279,27273,27223,0.2,27223,7.9,27.6,14.9,52.5,71.1,25.9,0.7,0.9,0.1,1.3,11.3,61.2,92.5,5.3,9.9,79.2,14.7,2087,21.3,12031,60.9,14.6,89900,10359,2.59,18433,31757,26.7,685,9430,9.1,1994,2972,10.9,0.0,10.2,0.0,4.6,33.2,0,665035,386338,13914,42329,20,364.01,74.8
13281,10771,10471,2.9,10471,3.5,14.2,31.6,52.0,97.4,1.1,0.3,0.6,0.0,0.6,2.5,95.1,88.6,3.2,4.8,85.6,22.2,1398,20.6,7796,85.1,5.1,166500,4483,2.17,21229,35843,15.5,274,2756,-2.9,1121,1499,0.0,0.0,0.0,0.0,0.0,30.6,0,6174,102261,9426,31033,44,166.56,62.9
13283,6712,6885,-2.5,6885,6.3,24.5,14.5,49.6,65.7,32.7,0.3,0.3,0.0,1.0,2.4,63.6,93.1,1.0,2.7,72.9,9.1,346,24.2,2966,67.7,6.3,61600,2349,2.72,17564,35960,24.2,83,560,-19.9,416,421,0.0,0.0,0.0,0.0,0.0,0.0,0,0,30428,4407,1792,5,199.44,34.5
13285,69053,67044,3.0,67044,6.8,25.7,13.4,51.8,61.4,34.9,0.4,1.8,0.2,1.4,3.6,58.5,81.2,4.0,5.9,79.9,19.7,4569,20.5,28103,61.8,17.1,124500,24554,2.66,20745,40246,22.1,1390,32379,5.2,4923,5768,25.8,0.7,1.7,0.0,0.0,31.0,2470774,0,798823,12600,88719,62,413.99,161.9
13287,8134,8930,-8.9,8930,5.9,25.7,18.3,50.7,58.1,39.7,0.5,0.8,0.1,0.8,4.2,55.0,91.7,2.8,3.9,71.7,12.0,643,25.0,3785,62.9,15.8,81500,3081,2.76,17074,27056,22.7,144,1376,9.8,580,817,0.0,0.0,0.0,0.0,0.0,0.0,0,103211,64546,6881,6479,6,285.39,31.3
13289,8481,9023,-6.0,9023,5.5,19.4,18.7,51.3,56.5,41.6,0.4,0.2,0.0,1.3,1.8,55.3,94.3,0.6,1.8,70.8,10.9,599,27.1,4161,80.0,2.3,67600,3044,2.91,17332,30533,27.4,70,704,-3.7,555,788,0.0,0.0,0.0,0.0,0.0,0.0,0,0,30340,2969,1349,11,358.40,25.2
13291,21566,21356,1.0,21356,3.5,16.8,30.7,51.5,97.0,0.8,0.4,0.4,0.0,1.3,2.8,94.6,88.9,2.2,5.5,83.8,20.6,2642,25.5,14139,77.1,4.3,188500,9336,2.25,23334,42125,17.4,522,4857,-3.3,2015,2666,0.0,0.0,0.0,0.0,0.0,18.8,0,38051,246740,11809,21565,87,321.93,66.3
13293,26566,27153,-2.2,27153,6.2,22.5,17.4,52.4,69.7,27.8,0.4,0.7,0.0,1.2,2.5,68.0,84.1,1.7,2.4,77.4,11.0,2147,22.4,12071,66.8,10.4,89900,10213,2.60,17545,34905,20.6,452,5914,-1.0,1692,1804,0.0,0.0,0.0,0.0,0.0,0.0,526494,0,208661,7575,22893,11,323.44,84.0
13295,68198,68756,-0.8,68756,5.6,22.8,16.2,50.8,93.3,4.4,0.3,0.5,0.1,1.4,1.8,91.7,83.0,1.2,2.5,77.7,13.9,6413,25.6,29901,73.1,9.0,107400,26251,2.56,20528,38504,16.5,705,10186,-3.7,4133,5297,0.0,0.0,0.0,0.0,0.5,21.7,2060559,0,344223,5332,25369,51,446.38,154.0
13297,85754,83768,2.4,83768,6.3,25.9,13.7,51.4,80.1,16.6,0.4,1.4,0.1,1.5,3.8,76.9,85.2,4.5,5.9,82.7,18.9,6024,31.9,32306,75.5,9.5,160000,29712,2.80,23061,52062,13.8,1535,15010,-0.3,7156,8041,0.0,0.0,0.0,0.0,0.0,22.6,591825,260436,797195,9577,58350,88,325.68,257.2
13299,35709,36306,-1.6,36312,6.9,23.4,15.8,50.3,67.4,29.5,0.5,1.0,0.1,1.6,3.6,64.5,79.3,3.4,5.9,81.1,14.0,2478,19.6,16281,67.4,13.7,84300,13248,2.52,18329,34700,23.6,866,11312,0.1,1875,2353,0.0,0.0,0.0,0.0,0.0,0.0,0,762673,621068,17285,55465,77,892.46,40.7
13301,5558,5834,-4.7,5834,6.1,21.6,19.9,53.0,38.1,60.3,0.3,0.3,0.0,1.0,0.9,37.6,90.6,0.7,2.8,73.0,6.5,431,23.6,2927,68.7,6.6,65800,2282,2.50,18323,32155,28.0,62,578,-7.1,361,349,0.0,0.0,0.0,0.0,0.0,14.0,0,0,23192,3954,749,0,284.30,20.5
13303,20676,21187,-2.4,21187,6.3,22.6,15.4,49.5,45.6,52.6,0.2,0.6,0.0,1.0,2.2,44.1,89.7,1.2,2.5,76.7,10.9,1163,23.4,8963,73.2,6.5,80700,7107,2.72,16489,31441,24.7,344,5492,-0.7,1260,1492,0.0,0.0,4.2,0.0,0.0,0.0,0,69978,213695,10248,16524,48,678.45,31.2
13305,30077,30099,-0.1,30099,7.0,24.7,14.2,48.0,76.4,20.5,0.6,0.6,0.1,1.9,6.3,71.2,83.6,3.2,5.8,79.9,11.3,2266,24.1,12056,71.1,6.5,82600,10120,2.76,17865,36496,20.6,539,5759,-1.6,1701,2102,0.0,0.0,0.0,0.0,0.0,24.0,663428,0,310344,10703,32909,52,641.78,46.9
13307,2719,2801,-2.9,2799,3.8,22.1,19.0,49.6,56.2,41.9,0.3,0.3,0.0,1.4,3.9,53.3,91.2,0.5,2.0,77.2,11.9,125,25.0,1495,86.0,2.1,50500,1223,2.26,20389,29926,22.5,27,348,0.0,136,175,0.0,0.0,0.0,0.0,0.0,23.4,0,3477,4748,2095,0,0,209.12,13.4
13309,7909,7421,6.6,7421,4.4,17.0,12.7,34.8,60.4,38.3,0.1,0.2,0.1,0.9,5.0,56.3,95.6,0.7,1.0,74.6,8.4,429,20.3,2582,68.8,6.9,57600,2028,2.08,8809,27601,26.0,71,973,-7.8,369,325,0.0,0.0,0.0,0.0,0.0,0.0,0,8175,18141,2674,0,0,295.48,25.1
13311,27797,27144,2.4,27144,4.9,21.5,20.0,51.0,95.1,2.3,0.5,0.6,0.0,1.5,2.9,92.4,91.1,2.0,2.2,85.1,20.0,2441,32.4,15931,74.4,7.1,173400,12154,2.19,23344,40720,17.2,575,5049,5.8,2516,3143,1.3,0.0,0.0,0.0,0.0,0.0,103902,40427,280664,11284,51128,26,240.69,112.8
13313,102945,102599,0.3,102599,7.3,27.3,12.4,50.1,91.0,4.3,1.4,1.5,0.2,1.5,32.9,60.6,84.0,17.9,30.0,69.1,14.7,5201,20.1,39522,66.5,18.8,123300,34473,2.94,20024,41832,19.4,2192,44790,-4.9,5755,7978,0.0,0.0,2.9,0.0,6.2,23.2,7524935,1351910,1440223,15535,144781,34,290.46,353.2
13315,8960,9255,-3.2,9255,5.0,18.7,15.3,40.8,62.2,35.7,0.2,0.6,0.0,1.2,4.1,58.9,83.2,1.9,4.4,74.5,8.2,746,26.2,3455,80.0,3.5,71800,2657,2.66,12980,31509,28.6,87,456,-12.5,487,695,0.0,0.0,0.0,0.0,0.0,11.2,0,0,27365,3157,612,0,377.71,24.5
13317,10010,10593,-5.5,10593,5.9,21.8,21.0,52.1,55.0,42.6,0.2,0.8,0.0,1.4,3.7,52.1,91.2,0.9,3.8,75.0,13.8,704,24.8,5138,69.9,7.0,102300,4090,2.50,16408,28224,28.8,211,2452,-8.5,606,732,0.0,0.0,0.0,0.0,0.0,0.0,174306,19021,73407,7168,7075,45,469.49,22.6
13319,9432,9563,-1.4,9563,6.6,23.6,17.5,51.8,59.6,38.1,0.4,0.4,0.0,1.5,2.5,57.6,91.0,1.3,2.2,78.2,11.5,677,24.5,4416,80.4,3.0,72000,3326,2.85,18412,40331,18.9,146,2015,0.8,679,681,0.0,0.0,0.0,0.0,0.0,0.0,521536,13316,24250,2418,1377,2,447.31,21.4
13321,21291,21679,-1.8,21679,6.1,23.2,16.2,52.1,69.1,29.1,0.3,0.5,0.1,0.9,2.0,67.5,86.7,1.4,2.5,72.9,8.9,1760,26.8,9143,73.9,7.0,80600,8039,2.69,18916,39205,21.9,275,2500,3.7,1283,1593,18.4,0.0,0.0,0.0,0.0,0.0,0,116373,132224,6203,6544,19,570.70,38.0
15000,1404054,1360301,3.2,1360301,6.5,21.9,15.6,49.5,26.6,2.3,0.4,37.7,10.0,23.1,9.8,23.0,84.9,18.1,25.7,90.3,29.6,112589,25.8,526257,58.2,38.6,517000,447453,2.95,29227,67492,10.8,31496,492089,1.3,97151,120374,0.9,1.3,47.2,9.5,3.6,31.0,8799266,8894672,17611851,13793,8042210,2993,6422.63,211.8
15001,190821,185079,3.1,185079,6.3,22.2,16.8,49.9,34.4,0.8,0.6,22.1,12.7,29.5,12.2,30.7,86.2,11.9,19.4,90.6,25.6,15654,25.4,84445,65.1,20.2,326900,64556,2.82,24882,52098,17.0,3902,48628,-0.9,16146,18900,0.0,1.5,31.9,9.1,3.9,26.4,290120,732242,2566012,14816,874735,634,4028.42,45.9
